placeId,placeName,rating
5167,Shonda Supermarket,3.0
5168,Manuel Park,4.7
5169,Georgette Park,4.9
5170,Dorothy Caf�,4.7
5171,Mary Bestaurant,3.6
5172,Thomas Hotel,4.7
5173,Jeffrey Department Store,3.8
5174,William Greengrocer's,4.5
5175,Donald Book Shop,4.4
5176,Jane Bestaurant,4.8
5177,Mabel Park,4.3
5178,Brent Zoo,3.5
5179,Ronald Greengrocer's,3.7
5180,William Zoo,4.3
5181,Stefanie Park,4.8
5182,James Caf�,3.1
5183,Amy Church,4.6
5184,Sebastian Cinema,3.6
5185,Simon Airport,4.6
5186,Tim Gallery,3.4
5187,Paula Bookstore,4.2
5188,Betty Department Store,3.6
5189,Diana Bestaurant,4.4
5190,April Church,4.1
5191,Mary Mall,3.9
5192,Chase Hotel,3.5
5193,Patty Pub,5.0
5194,Joel Gallery,3.3
5195,Randy Department Store,4.3
5196,Aaron Bakery,3.9
5197,Dorothy Gym,3.7
5198,Christopher Pharmacy,3.7
5199,Penny Hotel,4.6
5200,Marilyn Bookstore,4.2
5201,Harold Book Shop,3.0
5202,Traci Pub,4.2
5203,Timothy Zoo,3.1
5204,Lawrence Pub,3.4
5205,Carina Bestaurant,4.7
5206,Lynn Service Station,4.5
5207,Jose Gallery,3.8
5208,Gayle Airport,4.0
5209,Nina Airport,4.7
5210,Edward Department Store,3.4
5211,Helen Pub,4.1
5212,Nancy Airport,4.3
5213,Sandra Hotel,3.3
5214,James Bestaurant,3.1
5215,Kimberly Mall,4.4
5216,Glenn Bar,4.8
5217,Melissa Bestaurant,4.2
5218,Jerry Library,3.5
5219,Joan Pharmacy,4.6
5220,Angela Hairdresser's,3.1
5221,Beverly Library,3.8
5222,Sarah Gallery,4.2
5223,Jesse Pharmacy,3.8
5224,George Bestaurant,4.7
5225,Carol Book Shop,3.6
5226,Jay Hotel,4.9
5227,Ronald Library,4.3
5228,Kenny Pub,4.9
5229,Cheryl Hotel,4.5
5230,Roland Pub,3.8
5231,Bridgette Gym,3.1
5232,Eleanor Cinema,4.8
5233,Troy Department Store,3.7
5234,David Pharmacy,3.4
5235,Carla Supermarket,4.2
5236,Byron Mall,3.2
5237,Maybelle Hairdresser's,3.1
5238,Kimberley Department Store,4.2
5239,Monica Supermarket,3.3
5240,Ruby Bar,3.0
5241,Theodore Gym,3.8
5242,Leo Supermarket,3.2
5243,Jason Butcher's,4.4
5244,Patrick Pub,4.3
5245,Glenn Hotel,3.7
5246,Elisa Church,3.0
5247,Donald Gallery,4.8
5248,Dixie Supermarket,4.9
5249,Susan Mall,3.4
5250,Jonathan Gallery,3.5
5251,Wanda Gym,3.5
5252,Ashley Mall,4.1
5253,Jose Bakery,3.4
5254,Vernell Mall,4.6
5255,Frances Supermarket,4.7
5256,Freddie Church,3.7
5257,Edward Cinema,3.5
5258,Amy Pharmacy,3.9
5259,William Service Station,4.6
5260,Jeffrey Airport,4.5
5261,Warren Gym,4.4
5262,Robert Book Shop,4.7
5263,Mary Museum,3.3
5264,Jessica Caf�,4.1
5265,Lisha Museum,3.2
5266,Sean Pharmacy,3.9
5267,Angela Park,3.3
5268,Diane Gym,3.9
5269,Grady Zoo,3.5
5270,David Pub,3.7
5271,Sandra Service Station,4.3
5272,Martin Service Station,3.2
5273,Rebecca Church,4.7
5274,Paul Supermarket,4.5
5275,Frances Bestaurant,4.6
5276,Adrian Zoo,3.5
5277,Ernestine Bookstore,3.1
5278,Dusty Mall,4.7
5279,Gwendolyn Caf�,4.2
5280,Gene Library,3.7
5281,Jill Department Store,4.2
5282,Elizabeth Service Station,3.3
5283,Edna Pub,3.8
5284,Megan Bakery,3.4
5285,Helen Church,4.5
5286,Rick Church,3.2
5287,Doris Airport,4.3
5288,Robert Pharmacy,3.0
5289,Dovie Department Store,3.7
5290,Herbert Greengrocer's,4.5
5291,Deanna Church,3.7
5292,Evelyn Butcher's,3.1
5293,Carrie Cinema,4.3
5294,Lindsey Library,4.2
5295,Dorothy Bestaurant,3.2
5296,Robert Pharmacy,5.0
5297,Lois Supermarket,4.5
5298,Herbert Hotel,3.4
5299,Mary Book Shop,3.5
5300,Cindy Museum,5.0
5301,Karina Butcher's,4.1
5302,Rosie Bakery,3.1
5303,Ernest Hotel,4.1
5304,Christopher Bakery,4.7
5305,Mildred Cinema,4.4
5306,Roy Zoo,4.6
5307,Yolande Park,4.1
5308,Timothy Zoo,3.9
5309,Margaret Library,5.0
5310,Ronald Pub,4.4
5311,Danny Department Store,4.1
5312,Christopher Airport,4.9
5313,Richard Bookstore,3.0
5314,Angelo Park,3.9
5315,Jennifer Department Store,4.7
5316,Betty Zoo,3.2
5317,Janet Department Store,4.3
5318,Lowell Library,4.9
5319,John Pub,4.7
5320,Virginia Church,4.1
5321,James Bestaurant,4.1
5322,John Greengrocer's,4.7
5323,Barbara Service Station,5.0
5324,Gordon Park,4.7
5325,Eric Zoo,5.0
5326,Cody Pharmacy,3.9
5327,Eric Greengrocer's,3.5
5328,Becky Church,4.6
5329,Wayne Hairdresser's,3.7
5330,Francis Butcher's,3.6
5331,Lisa Book Shop,4.1
5332,Zena Hairdresser's,3.1
5333,Pat Airport,4.5
5334,Leana Bookstore,3.9
5335,Marie Caf�,4.2
5336,David Service Station,4.8
5337,John Bookstore,4.3
5338,Bertha Cinema,4.2
5339,Janice Pub,4.8
5340,Michael Caf�,4.2
5341,Douglas Gallery,5.0
5342,Jane Hairdresser's,3.9
5343,Benjamin Hairdresser's,4.9
5344,Eric Butcher's,4.9
5345,Ashley Service Station,4.8
5346,Roy Hotel,4.1
5347,Virginia Greengrocer's,3.5
5348,Mark Department Store,3.4
5349,Allison Park,3.4
5350,John Zoo,5.0
5351,Chad Gallery,3.2
5352,Kathryn Supermarket,3.6
5353,Richard Pharmacy,5.0
5354,Kenneth Museum,4.5
5355,Steven Bar,4.8
5356,Jessie Book Shop,4.6
5357,Jessie Airport,3.6
5358,Charlotte Gym,3.7
5359,Ruth Caf�,4.3
5360,Megan Library,4.4
5361,Nina Zoo,3.0
5362,Matthew Book Shop,3.9
5363,Edwin Bakery,4.5
5364,Eric Airport,3.9
5365,Jeannette Service Station,3.2
5366,Leslie Mall,3.9
5367,Cory Supermarket,3.5
5368,Ryan Bookstore,4.4
5369,Clarence Gallery,4.7
5370,Scott Pub,3.8
5371,David Service Station,5.0
5372,Elizabeth Greengrocer's,3.4
5373,Sharyn Department Store,3.7
5374,Oscar Bakery,3.4
5375,Ruth Bakery,3.7
5376,Nakia Hotel,4.4
5377,Thomas Bookstore,3.8
5378,Sean Pub,4.1
5379,Mary Book Shop,3.4
5380,Gregory Hotel,4.2
5381,Brandon Butcher's,4.4
5382,Walter Hotel,3.7
5383,Sallie Mall,4.0
5384,Joyce Gallery,3.7
5385,Thu Pharmacy,4.5
5386,Mark Bar,4.0
5387,David Museum,3.5
5388,Bonnie Zoo,4.6
5389,Mirian Museum,3.7
5390,Gary Gym,5.0
5391,Gertrude Caf�,3.2
5392,Oma Caf�,4.7
5393,Amber Supermarket,3.5
5394,Evelyn Museum,3.9
5395,Joanne Hairdresser's,3.8
5396,Matthew Airport,3.4
5397,Dennis Supermarket,4.3
5398,William Butcher's,3.5
5399,Timothy Hairdresser's,3.9
5400,Michael Mall,4.1
5401,Kristen Supermarket,3.1
5402,Greg Book Shop,4.8
5403,Irving Museum,3.3
5404,James Pharmacy,4.4
5405,Marie Greengrocer's,3.1
5406,Karen Cinema,3.3
5407,Ian Bookstore,4.9
5408,Mildred Department Store,4.1
5409,Edna Caf�,4.0
5410,Rose Park,3.8
5411,Louise Library,3.5
5412,Elizabeth Greengrocer's,3.3
5413,Richard Butcher's,3.2
5414,David Book Shop,4.6
5415,Beverly Gallery,3.3
5416,Mary Bakery,3.3
5417,Denise Zoo,3.5
5418,Gerald Gym,4.4
5419,William Bestaurant,3.6
5420,Tony Bookstore,3.7
5421,Jean Gallery,3.9
5422,John Mall,4.0
5423,John Hairdresser's,4.1
5424,Thelma Hotel,3.1
5425,Byron Bar,3.5
5426,Miriam Bookstore,3.0
5427,Roger Library,4.9
5428,Deanna Department Store,4.9
5429,William Bookstore,3.6
5430,Angie Gallery,4.0
5431,Annie Caf�,3.2
5432,Suzanne Bar,3.1
5433,Janice Zoo,3.0
5434,Edward Bookstore,4.4
5435,Harriet Caf�,4.2
5436,Amanda Butcher's,4.9
5437,Brenda Bookstore,3.2
5438,Marvin Service Station,4.0
5439,Brenda Supermarket,3.6
5440,Robert Bakery,4.7
5441,James Bestaurant,3.4
5442,Clarence Hotel,4.5
5443,Margaret Pharmacy,4.4
5444,Gregory Greengrocer's,4.9
5445,Ernest Hairdresser's,4.0
5446,Brenda Airport,3.5
5447,David Greengrocer's,4.9
5448,Angela Gym,4.4
5449,Cleo Department Store,3.6
5450,Rosalia Library,4.8
5451,Diana Church,3.2
5452,Scott Bookstore,3.0
5453,Nancy Caf�,4.7
5454,Marylou Airport,3.4
5455,Bobby Bakery,4.7
5456,Carmen Gallery,3.1
5457,Lisa Library,3.2
5458,Frank Pub,4.3
5459,Christopher Hotel,3.5
5460,Aubrey Supermarket,3.9
5461,Wendy Bookstore,3.9
5462,Ignacio Bar,4.2
5463,Karen Pharmacy,3.6
5464,Barbara Hotel,4.1
5465,Greg Butcher's,4.7
5466,Steven Supermarket,4.6
5467,Marion Supermarket,3.2
5468,Sherri Park,4.0
5469,George Airport,3.6
5470,Daniel Library,3.7
5471,My Hotel,4.3
5472,Horace Greengrocer's,4.0
5473,Rodolfo Caf�,4.0
5474,Joseph Cinema,4.0
5475,Keith Department Store,4.7
5476,Eva Gym,3.9
5477,Henrietta Cinema,3.8
5478,Lee Gallery,4.6
5479,Sonya Pharmacy,4.9
5480,Herman Airport,3.7
5481,Teodoro Supermarket,3.6
5482,Stacy Cinema,4.1
5483,Lorraine Bestaurant,4.4
5484,Evelyn Church,4.5
5485,Kay Bar,4.9
5486,Barbara Greengrocer's,3.6
5487,Theodore Pub,4.6
5488,Thomas Department Store,3.9
5489,James Butcher's,3.5
5490,Edward Museum,3.7
5491,Donna Greengrocer's,3.4
5492,Rafael Bakery,3.9
5493,Ashley Hairdresser's,3.4
5494,Kathryn Hairdresser's,4.7
5495,Barbara Pub,4.5
5496,Lindsey Bestaurant,4.3
5497,Gail Caf�,3.7
5498,Georgia Library,3.6
5499,Tom Airport,4.4
5500,Raphael Bakery,4.3
5501,Anthony Service Station,3.6
5502,Lakeisha Butcher's,4.7
5503,Kendall Church,3.2
5504,Darrin Hairdresser's,3.3
5505,Jimmy Cinema,4.0
5506,Cecelia Department Store,3.4
5507,Ralph Pharmacy,3.8
5508,Roger Gym,4.3
5509,Clemente Bakery,3.7
5510,Vincent Bakery,3.9
5511,Christine Hairdresser's,4.1
5512,Mary Mall,3.8
5513,Evelina Park,3.3
5514,Teresa Butcher's,3.3
5515,Louis Mall,4.0
5516,William Caf�,4.7
5517,Jacquelyne Gym,3.0
5518,Andrew Caf�,3.3
5519,Mark Supermarket,4.8
5520,Dessie Library,3.2
5521,Sam Bookstore,3.2
5522,Russell Pharmacy,3.7
5523,Andrew Park,3.9
5524,Rachel Museum,4.3
5525,Michael Caf�,4.1
5526,Mark Book Shop,3.8
5527,Myron Church,4.3
5528,Kenneth Greengrocer's,3.1
5529,Lucy Greengrocer's,5.0
5530,Chase Bar,3.7
5531,Claudia Pharmacy,3.4
5532,Dave Park,3.2
5533,Cindy Supermarket,4.2
5534,Michael Museum,4.4
5535,Kenneth Pharmacy,3.2
5536,Sheree Gym,5.0
5537,Linda Library,3.3
5538,Joshua Gym,4.2
5539,Ronald Library,3.2
5540,Michael Service Station,4.4
5541,Daniel Greengrocer's,3.8
5542,Brent Pub,5.0
5543,Gianna Hotel,5.0
5544,Bob Mall,4.9
5545,Bruce Greengrocer's,5.0
5546,Jeffrey Airport,3.4
5547,Russell Hairdresser's,4.1
5548,Kathleen Library,4.1
5549,Gary Department Store,4.5
5550,Jennifer Book Shop,3.0
5551,Kelly Greengrocer's,5.0
5552,James Pub,3.9
5553,James Bestaurant,3.3
5554,Dorothy Bakery,3.5
5555,Melissa Zoo,4.6
5556,Tammy Zoo,4.4
5557,Delores Gym,4.4
5558,Dennis Cinema,3.1
5559,Shirley Park,4.5
5560,Cheryl Mall,3.2
5561,Jesse Hotel,4.7
5562,Barbara Greengrocer's,3.9
5563,Philip Caf�,5.0
5564,James Museum,4.8
5565,Bill Butcher's,4.7
5566,Brenda Gym,4.4
5567,Bert Hotel,3.9
5568,Brent Cinema,4.6
5569,Martha Book Shop,4.8
5570,Wonda Service Station,3.9
5571,Willie Gym,4.6
5572,Robert Book Shop,4.1
5573,Buddy Church,4.0
5574,Kandace Book Shop,3.7
5575,Sammy Service Station,4.9
5576,Amanda Bakery,4.8
5577,Jennifer Church,3.4
5578,Louis Hairdresser's,4.2
5579,Pamela Museum,3.5
5580,Jo Bestaurant,3.1
5581,Leslie Museum,4.5
5582,Martha Cinema,3.8
5583,Richard Church,4.2
5584,Bethany Museum,4.1
5585,Jesica Bestaurant,4.7
5586,John Hotel,4.5
5587,Lloyd Airport,4.1
5588,Tammie Mall,4.0
5589,Pam Cinema,4.7
5590,Carol Museum,3.2
5591,Maude Bookstore,4.8
5592,Matthew Museum,3.1
5593,John Cinema,3.4
5594,Charles Department Store,3.3
5595,Darrell Bestaurant,4.6
5596,Crystal Bestaurant,4.2
5597,Mark Bookstore,3.8
5598,Robyn Hotel,3.3
5599,Christopher Book Shop,3.1
5600,Joseph Pharmacy,3.0
5601,William Airport,4.4
5602,Mary Caf�,4.9
5603,Louise Caf�,4.4
5604,Reda Zoo,3.5
5605,Julie Airport,4.1
5606,Kim Airport,3.2
5607,Jennifer Airport,3.6
5608,Neil Bestaurant,3.5
5609,William Hairdresser's,4.8
5610,Karen Pub,4.6
5611,Raymond Hairdresser's,4.7
5612,Shannon Mall,3.8
5613,Charles Bakery,4.4
5614,Kimberly Park,4.5
5615,Carole Bakery,3.4
5616,Nathan Pub,4.3
5617,Gladys Book Shop,4.2
5618,Glenn Mall,4.6
5619,Ines Service Station,4.3
5620,Camille Supermarket,4.0
5621,Joann Museum,4.7
5622,Jeremy Greengrocer's,4.2
5623,Jeanna Greengrocer's,4.9
5624,Barbara Book Shop,4.2
5625,Mae Museum,4.8
5626,Brett Airport,4.5
5627,Janette Pub,4.2
5628,Merle Book Shop,4.0
5629,William Gallery,3.8
5630,Paul Mall,3.5
5631,Steve Pub,3.9
5632,Kathleen Gym,4.2
5633,Sherley Bakery,3.4
5634,Karin Hotel,3.9
5635,Derek Gym,4.5
5636,Clarence Bar,3.8
5637,George Gym,4.0
5638,Lois Church,3.1
5639,Susan Pub,3.8
5640,Carrie Bookstore,3.2
5641,Joey Supermarket,3.9
5642,Edna Museum,4.9
5643,Daniel Mall,3.2
5644,Lloyd Bakery,3.3
5645,Devon Butcher's,3.7
5646,Inez Hairdresser's,3.9
5647,Arthur Airport,3.7
5648,Michelle Butcher's,4.9
5649,William Museum,5.0
5650,Nathan Service Station,4.9
5651,Antonio Department Store,4.2
5652,Juli Hotel,3.6
5653,Penny Church,4.6
5654,Willie Pub,4.2
5655,Mario Gym,5.0
5656,Sabrina Bookstore,3.1
5657,Dianna Greengrocer's,3.0
5658,James Museum,4.0
5659,Virginia Service Station,4.1
5660,Peggy Gallery,3.7
5661,Sharon Bar,4.3
5662,Curtis Greengrocer's,3.4
5663,Corey Park,3.2
5664,Jamie Cinema,4.5
5665,Lynne Pharmacy,3.7
5666,Marcie Book Shop,4.2
5667,Georgia Library,3.2
5668,Mary Book Shop,4.7
5669,Steven Airport,3.5
5670,Todd Zoo,4.0
5671,Iris Park,4.9
5672,Gary Caf�,3.6
5673,Dustin Department Store,3.8
5674,Paul Bestaurant,4.0
5675,Miriam Mall,3.4
5676,Mary Gym,3.5
5677,Victor Gym,3.4
5678,Sandra Bakery,3.9
5679,Ruth Hairdresser's,4.1
5680,Thomas Airport,3.1
5681,Brenda Service Station,4.8
5682,Amy Museum,4.3
5683,Mary Supermarket,4.9
5684,Lori Cinema,4.3
5685,Clare Mall,3.7
5686,Shamika Book Shop,3.2
5687,Melissa Library,3.5
5688,Michele Zoo,4.9
5689,Christopher Pub,4.7
5690,Richard Airport,4.8
5691,Keisha Butcher's,3.7
5692,Seth Pub,4.0
5693,Christy Cinema,4.7
5694,Sarah Hotel,3.4
5695,Mark Cinema,3.8
5696,Elizabeth Butcher's,4.0
5697,Joanna Bookstore,3.6
5698,Richard Butcher's,4.2
5699,Rosalia Caf�,4.7
5700,Tammy Hotel,4.9
5701,Jonna Church,4.7
5702,Sally Bakery,4.2
5703,Alexandra Bestaurant,3.4
5704,John Zoo,4.2
5705,Jasmin Bookstore,4.8
5706,Ella Museum,3.7
5707,Mary Service Station,4.7
5708,Teresa Greengrocer's,3.6
5709,John Bar,4.5
5710,Jean Pub,3.5
5711,Adela Service Station,3.3
5712,Earnest Gym,4.5
5713,Joseph Book Shop,3.3
5714,Elizabeth Airport,4.3
5715,Annette Hairdresser's,4.8
5716,Benjamin Caf�,3.5
5717,Amy Cinema,3.9
5718,April Cinema,4.9
5719,Charles Caf�,3.4
5720,Madeline Book Shop,4.7
5721,Jeffrey Hairdresser's,4.1
5722,Phillip Pharmacy,4.1
5723,Natalie Pub,4.3
5724,Sung Church,4.4
5725,Thomas Bakery,4.9
5726,Mamie Greengrocer's,4.6
5727,Reginald Supermarket,3.0
5728,Anna Airport,3.6
5729,David Zoo,3.3
5730,Micheal Greengrocer's,4.1
5731,Linda Book Shop,4.2
5732,Betty Pub,4.6
5733,Mary Pub,3.9
5734,Alice Bar,3.9
5735,Leah Book Shop,3.7
5736,Fredrick Gym,3.0
5737,Rodger Supermarket,3.8
5738,Mark Zoo,3.5
5739,Doris Bookstore,4.6
5740,Jean Service Station,4.2
5741,Frances Park,3.8
5742,David Park,3.8
5743,Tanya Greengrocer's,4.2
5744,Johnnie Gym,4.9
5745,Erika Bakery,4.6
5746,Kenneth Butcher's,4.5
5747,Christopher Museum,4.5
5748,Debra Church,4.9
5749,Thomas Bakery,4.6
5750,Teresita Gym,4.5
5751,Iola Department Store,4.6
5752,Donna Cinema,3.0
5753,Michael Bar,3.1
5754,Darryl Bar,4.2
5755,Ruby Caf�,4.3
5756,Stacy Department Store,4.1
5757,Jill Cinema,3.5
5758,Dixie Pharmacy,4.9
5759,Jeremy Pharmacy,4.0
5760,Rosemary Cinema,5.0
5761,Graham Library,3.6
5762,Larry Service Station,5.0
5763,Mark Book Shop,3.3
5764,Samatha Supermarket,4.1
5765,James Hotel,5.0
5766,Jenny Museum,4.0
5767,Rita Museum,4.5
5768,Leo Book Shop,3.3
5769,Cindy Department Store,4.7
5770,Mary Church,4.7
5771,Theresa Cinema,3.9
5772,Janice Bar,3.0
5773,Sandra Bestaurant,3.7
5774,Ramon Mall,4.9
5775,Victoria Caf�,3.6
5776,Louis Bestaurant,4.3
5777,Jeffrey Service Station,3.4
5778,John Department Store,3.3
5779,Olimpia Museum,4.7
5780,Walter Supermarket,3.3
5781,Cecil Supermarket,4.9
5782,Virginia Hotel,4.2
5783,Mary Bestaurant,4.0
5784,Patrick Museum,5.0
5785,Lori Pub,4.3
5786,Rose Mall,3.2
5787,Marc Service Station,3.0
5788,Harry Caf�,4.1
5789,Jason Zoo,4.4
5790,Matthew Pharmacy,4.5
5791,Tami Airport,4.7
5792,Shawn Department Store,4.0
5793,William Pub,3.2
5794,Edwin Museum,4.0
5795,Beverley Mall,4.4
5796,John Book Shop,4.6
5797,Heather Pub,3.1
5798,Marco Airport,3.9
5799,Jessie Hotel,3.4
5800,Donna Airport,4.9
5801,John Zoo,4.2
5802,Franklin Service Station,3.5
5803,Heidi Hotel,4.8
5804,Linda Church,4.4
5805,Juan Hairdresser's,4.6
5806,Wally Bestaurant,4.9
5807,Rosie Service Station,3.6
5808,Anne Department Store,3.4
5809,Janet Supermarket,3.1
5810,Deanna Gallery,3.8
5811,Donald Bookstore,4.0
5812,Mary Bestaurant,3.4
5813,Marsha Bakery,3.9
5814,Kristen Gym,4.3
5815,Arthur Library,3.9
5816,Gil Gallery,3.2
5817,Deann Book Shop,3.5
5818,Antonio Book Shop,4.7
5819,Carrie Hotel,3.0
5820,Patrica Butcher's,3.9
5821,Wayne Zoo,3.8
5822,Alberta Caf�,4.1
5823,Jean Book Shop,4.2
5824,Mary Park,3.9
5825,Shirley Pharmacy,3.4
5826,Sandra Bar,3.9
5827,George Cinema,4.1
5828,John Supermarket,3.5
5829,James Airport,4.6
5830,Scott Gallery,3.0
5831,Phillip Airport,3.4
5832,Johnny Supermarket,4.3
5833,Jeremy Pharmacy,3.3
5834,Helen Hotel,4.4
5835,David Hairdresser's,4.3
5836,Miranda Airport,4.3
5837,Natalie Bookstore,4.7
5838,Patty Gallery,4.1
5839,Christopher Cinema,3.7
5840,Brenda Greengrocer's,3.8
5841,Teresa Bookstore,4.6
5842,John Pub,4.8
5843,Lillian Library,4.7
5844,Christopher Hotel,4.4
5845,Yong Book Shop,4.5
5846,Jeffrey Cinema,3.6
5847,Dana Bookstore,4.1
5848,Matthew Church,4.5
5849,Michael Book Shop,3.9
5850,Guadalupe Mall,3.5
5851,Kellie Hotel,4.0
5852,Marion Book Shop,4.1
5853,William Park,4.5
5854,Lori Bakery,4.8
5855,Mildred Gallery,3.3
5856,John Gym,4.4
5857,Steve Bookstore,4.3
5858,Alvera Butcher's,4.8
5859,Wm Supermarket,3.4
5860,Martin Hotel,4.1
5861,Alphonse Park,4.7
5862,Lisa Bar,3.7
5863,Brian Museum,3.3
5864,Elizabeth Cinema,4.8
5865,Joseph Church,4.9
5866,Glen Bookstore,4.4
5867,Frances Service Station,4.8
5868,Salvatore Bookstore,3.2
5869,Margie Church,4.8
5870,Mary Book Shop,4.7
5871,Patricia Supermarket,4.4
5872,Agnes Bakery,4.3
5873,Alice Bookstore,3.8
5874,Annette Bookstore,3.1
5875,Karen Department Store,4.0
5876,William Bakery,3.7
5877,Donald Library,4.1
5878,Norman Museum,4.3
5879,Angel Pub,4.0
5880,Carleen Church,3.4
5881,Anthony Museum,4.9
5882,Sherri Bestaurant,4.2
5883,Adam Hairdresser's,4.6
5884,Donna Hotel,3.7
5885,Daniel Mall,4.0
5886,Marc Supermarket,4.3
5887,Paul Caf�,4.3
5888,Karl Mall,3.0
5889,Guillermo Book Shop,4.7
5890,Gloria Butcher's,4.3
5891,Todd Book Shop,4.2
5892,Kyle Hairdresser's,4.7
5893,Linda Butcher's,3.7
5894,Bert Hotel,3.8
5895,Carol Service Station,4.8
5896,Grace Church,3.2
5897,Mandy Greengrocer's,3.2
5898,Joyce Museum,3.1
5899,Kevin Bakery,3.0
5900,Shirley Cinema,4.7
5901,William Supermarket,3.5
5902,Mose Hotel,3.8
5903,Norman Greengrocer's,3.0
5904,Misty Hairdresser's,4.8
5905,Craig Pub,3.6
5906,Phyllis Department Store,4.0
5907,Mary Bakery,3.8
5908,Mae Pharmacy,3.3
5909,Bertha Hairdresser's,3.2
5910,Becky Gym,3.5
5911,Carl Caf�,4.3
5912,Robert Library,3.4
5913,Charles Hairdresser's,3.1
5914,Caroline Pharmacy,3.4
5915,Kevin Service Station,4.7
5916,Robert Butcher's,3.6
5917,Robert Service Station,4.1
5918,Denise Cinema,4.1
5919,James Zoo,4.1
5920,Jaime Bar,3.9
5921,George Pharmacy,4.1
5922,Kevin Zoo,4.5
5923,Don Butcher's,4.5
5924,Timothy Gallery,3.7
5925,Steven Book Shop,3.4
5926,Rose Supermarket,4.7
5927,Patti Pub,4.8
5928,Barbara Hairdresser's,4.8
5929,Samuel Supermarket,4.9
5930,Dennis Airport,3.1
5931,Larry Gallery,3.9
5932,Joan Library,4.1
5933,Kenneth Church,4.6
5934,Charles Mall,4.8
5935,Linda Hotel,3.2
5936,Daniel Greengrocer's,4.9
5937,Kim Bookstore,3.3
5938,Deborah Pharmacy,3.5
5939,Stephanie Bookstore,4.0
5940,Maxine Greengrocer's,3.5
5941,Melissa Gallery,3.8
5942,Clifford Park,4.5
5943,Flora Gallery,3.6
5944,Steve Park,3.6
5945,Maria Hairdresser's,4.2
5946,Craig Gallery,4.9
5947,William Airport,3.5
5948,Christian Greengrocer's,4.5
5949,Milton Hotel,4.9
5950,Joseph Library,4.2
5951,Regina Park,4.4
5952,Marcy Gallery,3.9
5953,Terry Gym,3.5
5954,Maynard Cinema,3.3
5955,Randall Hairdresser's,4.4
5956,James Bestaurant,3.4
5957,Chris Pharmacy,4.4
5958,Brian Library,4.4
5959,Kevin Pharmacy,3.7
5960,James Library,5.0
5961,Thomas Airport,4.1
5962,Catherine Bakery,3.4
5963,Raven Butcher's,3.5
5964,Betty Hairdresser's,4.2
5965,Jerry Bar,4.9
5966,Glenn Bookstore,3.0
5967,Shanna Bestaurant,5.0
5968,Margaret Service Station,3.8
5969,John Hotel,4.7
5970,Dorris Gallery,4.4
5971,Kenneth Gym,3.4
5972,Robert Museum,4.9
5973,John Pub,3.2
5974,James Zoo,4.0
5975,Jonathan Zoo,4.5
5976,Mary Bestaurant,4.7
5977,Irene Greengrocer's,3.9
5978,Cheryl Mall,3.7
5979,Renee Pub,4.5
5980,Jose Pharmacy,4.7
5981,Carol Museum,4.7
5982,Amanda Pharmacy,4.7
5983,Emilia Church,3.5
5984,Clair Gallery,3.2
5985,Mary Hairdresser's,3.0
5986,Kevin Bookstore,4.4
5987,Joseph Gallery,4.5
5988,Jonathan Bakery,4.6
5989,Kassandra Park,3.2
5990,Robert Pub,3.5
5991,Ann Butcher's,4.4
5992,Irene Greengrocer's,3.6
5993,Billy Service Station,4.1
5994,Bertha Library,3.3
5995,Russell Gallery,5.0
5996,Robert Library,4.8
5997,Hazel Bookstore,4.6
5998,Angelo Gym,3.5
5999,Nancy Service Station,3.6
6000,Rose Park,3.3
6001,Harvey Gallery,4.3
6002,Ethel Caf�,4.4
6003,Kevin Zoo,5.0
6004,Louis Supermarket,3.2
6005,Greg Cinema,4.5
6006,David Supermarket,3.8
6007,Lillie Park,3.5
6008,Marcia Pub,3.0
6009,Edward Cinema,3.9
6010,Julie Department Store,4.0
6011,Jack Bestaurant,4.2
6012,Guillermo Pub,3.5
6013,Martha Butcher's,3.6
6014,Wallace Gym,4.6
6015,Erika Department Store,5.0
6016,Graciela Airport,3.7
6017,Duane Bar,4.8
6018,Ronnie Greengrocer's,3.4
6019,Sandra Cinema,4.5
6020,Roger Gym,4.0
6021,Justine Mall,4.8
6022,Joseph Airport,3.8
6023,Travis Book Shop,3.2
6024,Ian Mall,4.7
6025,Mary Park,3.4
6026,Ethel Hotel,4.9
6027,Cedric Cinema,3.3
6028,Winston Church,4.5
6029,Jeffrey Bar,4.0
6030,Renee Airport,3.0
6031,Joe Gallery,3.1
6032,Nora Bestaurant,3.0
6033,Sarah Library,4.5
6034,Kenneth Park,3.3
6035,Vera Zoo,4.9
6036,Jim Church,4.1
6037,Debra Library,3.9
6038,Luz Park,3.4
6039,Calvin Mall,4.7
6040,Harry Caf�,4.8
6041,Henry Library,3.7
6042,Francis Cinema,4.0
6043,Ryan Book Shop,4.1
6044,Denise Book Shop,5.0
6045,James Pharmacy,4.0
6046,Mercedes Hairdresser's,3.0
6047,Michael Hairdresser's,3.6
6048,Lindsey Pub,4.7
6049,Richard Mall,3.8
6050,Christian Pub,3.9
6051,Matthew Bookstore,3.3
6052,Mary Mall,4.0
6053,Jasmine Park,3.4
6054,John Caf�,4.5
6055,Fannie Book Shop,3.2
6056,Wendy Bestaurant,4.8
6057,June Pub,4.7
6058,Mary Pharmacy,4.5
6059,Clyde Airport,3.0
6060,Christie Cinema,3.3
6061,Betty Church,4.2
6062,Frank Greengrocer's,3.5
6063,Elizabeth Hairdresser's,4.7
6064,David Zoo,3.8
